order_id,date,item_name,item_type,item_price,quantity,transaction_amount,transaction_type,received_by,time_of_sale,day_of_week,hour,customer_type,order_channel,preparation_time_minutes,item_popularity,profit_percent
206,04-04-2024,Aalopuri,Fastfood,20,4,80,Cash,Mr.,Night,Monday,22:18,Returning,Dine-In,12,Normal Demand,27
207,04-04-2024,Cold coffee,Beverages,40,8,320,Online,Mrs.,Evening,Monday,22:43,Regular,Online,16,High Demand,77
208,04-04-2024,Cold coffee,Beverages,40,13,520,Cash,Mrs.,Midnight,Monday,19:55,Regular,Dine-In,18,High Demand,97
209,04-04-2024,Aalopuri,Fastfood,20,2,40,Cash,Mr.,Night,Tuesday,19:17,Regular,Takeaway,21,Normal Demand,27
210,04-04-2024,Sugarcane juice,Beverages,25,15,375,Card,Mr.,Night,Wednesday,15:40,Regular,Dine-In,7,High Demand,78
211,04-04-2024,Aalopuri,Fastfood,20,12,240,Cash,Mr.,Morning,Monday,02:01,New,Online,7,Normal Demand,27
212,04-04-2024,Cold coffee,Beverages,40,12,480,Online,Mrs.,Morning,Thursday,06:33,New,Dine-In,15,High Demand,72
213,04-04-2024,Vadapav,Fastfood,20,3,60,Card,Mrs.,Midnight,Monday,18:59,New,Takeaway,13,Normal Demand,79
214,04-04-2024,Sugarcane juice,Beverages,25,14,350,Online,Mr.,Evening,Saturday,07:28,New,Takeaway,22,High Demand,45
215,04-04-2024,Sugarcane juice,Beverages,25,7,175,Card,Mrs.,Morning,Wednesday,04:38,Returning,Dine-In,16,High Demand,74
216,04-04-2024,Panipuri,Fastfood,20,9,180,Cash,Mrs.,Afternoon,Monday,22:41,Regular,Online,9,High Demand,28
217,04-04-2024,Cold coffee,Beverages,40,10,400,Cash,Mr.,Morning,Monday,11:37,New,Dine-In,22,High Demand,8
218,04-04-2024,Cold coffee,Beverages,40,13,520,Online,Mrs.,Midnight,Monday,20:41,Regular,Takeaway,22,High Demand,10
219,04-04-2024,Aalopuri,Fastfood,20,9,180,Cash,Mrs.,Evening,Monday,06:53,New,Dine-In,5,Normal Demand,45
220,04-04-2024,Sugarcane juice,Beverages,25,1,25,Cash,Mr.,Afternoon,Monday,08:00,Regular,Takeaway,22,High Demand,91
221,05-04-2024,Sandwich,Fastfood,60,1,60,Online,Mr.,Evening,Monday,08:53,Returning,Dine-In,12,Normal Demand,13
222,05-04-2024,Sandwich,Fastfood,60,6,360,Cash,Mrs.,Morning,Wednesday,08:54,Returning,Online,9,Normal Demand,46
223,05-04-2024,Panipuri,Fastfood,20,13,260,Online,Mr.,Night,Monday,10:54,Returning,Takeaway,7,High Demand,71
224,05-04-2024,Sugarcane juice,Beverages,25,14,350,Cash,Mr.,Afternoon,Monday,07:22,Regular,Takeaway,6,High Demand,21
225,05-04-2024,Frankie,Fastfood,50,11,550,Cash,Mrs.,Evening,Monday,19:34,Returning,Online,6,Normal Demand,73
226,05-04-2024,Aalopuri,Fastfood,20,13,260,Online,Mrs.,Afternoon,Monday,07:21,New,Takeaway,20,Normal Demand,31
227,05-04-2024,Cold coffee,Beverages,40,5,200,Cash,Mrs.,Afternoon,Monday,10:50,Returning,Online,23,High Demand,81
228,05-04-2024,Panipuri,Fastfood,20,8,160,Online,Mr.,Night,Wednesday,20:24,Returning,Online,24,High Demand,58
229,05-04-2024,Panipuri,Fastfood,20,7,140,Card,Mr.,Evening,Monday,10:18,Regular,Dine-In,15,High Demand,55
230,05-04-2024,Frankie,Fastfood,50,6,300,Online,Mr.,Afternoon,Monday,00:41,Returning,Dine-In,10,Normal Demand,18
231,05-04-2024,Sugarcane juice,Beverages,25,3,75,Card,Mr.,Night,Monday,00:02,New,Online,22,High Demand,47
232,05-04-2024,Vadapav,Fastfood,20,13,260,Cash,Mrs.,Night,Monday,10:22,New,Online,23,Normal Demand,86
233,05-04-2024,Panipuri,Fastfood,20,5,100,Cash,Mr.,Morning,Monday,15:12,Regular,Dine-In,13,High Demand,2
234,05-04-2024,Panipuri,Fastfood,20,10,200,Cash,Mr.,Midnight,Monday,22:22,New,Dine-In,9,High Demand,76
235,05-04-2024,Sandwich,Fastfood,60,10,600,Cash,Mrs.,Afternoon,Monday,03:26,Returning,Dine-In,21,Normal Demand,50
236,05-04-2024,Vadapav,Fastfood,20,12,240,Card,Mrs.,Evening,Monday,13:03,New,Takeaway,12,Normal Demand,72
237,05-04-2024,Panipuri,Fastfood,20,13,260,Cash,Mrs.,Midnight,Thursday,06:51,New,Takeaway,15,High Demand,67
238,05-04-2024,Vadapav,Fastfood,20,13,260,Cash,Mr.,Morning,Monday,10:24,New,Takeaway,22,Normal Demand,44
239,05-04-2024,Frankie,Fastfood,50,4,200,Online,Mr.,Evening,Tuesday,10:21,Returning,Dine-In,8,Normal Demand,31
240,05-04-2024,Sandwich,Fastfood,60,10,600,Cash,Mrs.,Morning,Saturday,07:08,Regular,Takeaway,11,Normal Demand,63
241,05-04-2024,Sugarcane juice,Beverages,25,2,50,Cash,Mr.,Afternoon,Monday,00:59,New,Online,9,High Demand,15
242,05-04-2024,Cold coffee,Beverages,40,4,160,Online,Mrs.,Midnight,Monday,01:51,Regular,Takeaway,20,High Demand,59
243,05-04-2024,Panipuri,Fastfood,20,5,100,Cash,Mrs.,Midnight,Sunday,12:28,Returning,Takeaway,7,High Demand,10
244,05-04-2024,Sandwich,Fastfood,60,10,600,Online,Mrs.,Midnight,Monday,05:20,Regular,Dine-In,7,Normal Demand,65
245,05-04-2024,Vadapav,Fastfood,20,2,40,Cash,Mrs.,Morning,Thursday,07:28,Returning,Takeaway,11,Normal Demand,63
246,05-04-2024,Vadapav,Fastfood,20,10,200,Cash,Mr.,Afternoon,Monday,02:57,Regular,Online,12,Normal Demand,9
247,05-04-2024,Sugarcane juice,Beverages,25,6,150,Card,Mr.,Midnight,Thursday,01:13,Returning,Dine-In,19,High Demand,76
248,05-04-2024,Frankie,Fastfood,50,5,250,Online,Mrs.,Midnight,Monday,03:41,Regular,Takeaway,23,Normal Demand,42
249,05-04-2024,Sugarcane juice,Beverages,25,3,75,Online,Mrs.,Afternoon,Monday,09:54,New,Dine-In,16,High Demand,79
250,05-04-2024,Sugarcane juice,Beverages,25,6,150,Online,Mrs.,Midnight,Monday,03:45,Regular,Takeaway,9,High Demand,5
251,05-04-2024,Cold coffee,Beverages,40,13,520,Card,Mrs.,Afternoon,Monday,05:52,New,Online,18,High Demand,18
252,05-04-2024,Vadapav,Fastfood,20,8,160,Online,Mr.,Midnight,Monday,07:56,New,Online,19,Normal Demand,50
253,05-04-2024,Sugarcane juice,Beverages,25,13,325,Online,Mr.,Afternoon,Monday,06:03,Regular,Takeaway,6,High Demand,19
254,05-04-2024,Cold coffee,Beverages,40,12,480,Card,Mrs.,Afternoon,Saturday,00:14,New,Takeaway,23,High Demand,33
255,05-04-2024,Vadapav,Fastfood,20,7,140,Card,Mrs.,Afternoon,Monday,02:08,New,Online,15,Normal Demand,67
256,05-04-2024,Aalopuri,Fastfood,20,3,60,Online,Mrs.,Midnight,Monday,22:34,Regular,Online,20,Normal Demand,15
257,05-04-2024,Sandwich,Fastfood,60,10,600,Cash,Mrs.,Midnight,Wednesday,16:24,Returning,Takeaway,6,Normal Demand,68
258,05-04-2024,Vadapav,Fastfood,20,14,280,Cash,Mr.,Midnight,Thursday,02:02,Returning,Dine-In,23,Normal Demand,11
259,05-04-2024,Sandwich,Fastfood,60,4,240,Online,Mr.,Morning,Monday,06:33,New,Takeaway,24,Normal Demand,18
260,05-04-2024,Sugarcane juice,Beverages,25,2,50,Online,Mrs.,Night,Sunday,09:06,Regular,Dine-In,23,High Demand,59
261,05-04-2024,Frankie,Fastfood,50,9,450,Cash,Mrs.,Midnight,Wednesday,21:24,New,Online,15,Normal Demand,80
262,05-04-2024,Vadapav,Fastfood,20,5,100,Card,Mrs.,Evening,Wednesday,21:21,Returning,Dine-In,7,Normal Demand,18
263,05-04-2024,Panipuri,Fastfood,20,2,40,Cash,Mr.,Evening,Monday,18:53,New,Dine-In,14,High Demand,30
264,05-04-2024,Sugarcane juice,Beverages,25,12,300,Online,Mr.,Morning,Monday,02:40,New,Online,17,High Demand,93
265,05-04-2024,Vadapav,Fastfood,20,6,120,Cash,Mr.,Midnight,Monday,11:37,New,Dine-In,13,Normal Demand,99
266,05-04-2024,Frankie,Fastfood,50,10,500,Online,Mrs.,Night,Thursday,11:49,New,Online,13,Normal Demand,59
267,05-04-2024,Vadapav,Fastfood,20,1,20,Cash,Mr.,Morning,Wednesday,15:10,Returning,Online,11,Normal Demand,45
268,05-04-2024,Cold coffee,Beverages,40,12,480,Cash,Mrs.,Midnight,Tuesday,20:15,Regular,Online,18,High Demand,35
269,05-04-2024,Panipuri,Fastfood,20,2,40,Card,Mrs.,Midnight,Monday,07:45,Regular,Takeaway,16,High Demand,62
270,05-04-2024,Sandwich,Fastfood,60,13,780,Cash,Mr.,Evening,Saturday,13:44,Returning,Takeaway,19,Normal Demand,60
271,05-04-2024,Vadapav,Fastfood,20,13,260,Cash,Mr.,Evening,Saturday,06:01,Regular,Online,6,Normal Demand,30
272,05-04-2024,Frankie,Fastfood,50,5,250,Online,Mrs.,Night,Monday,05:13,Returning,Dine-In,9,Normal Demand,3
273,05-04-2024,Panipuri,Fastfood,20,15,300,Cash,Mr.,Midnight,Monday,07:13,Returning,Takeaway,22,High Demand,16
274,05-04-2024,Sugarcane juice,Beverages,25,10,250,Online,Mr.,Night,Saturday,17:00,Returning,Takeaway,20,High Demand,96
275,05-04-2024,Vadapav,Fastfood,20,15,300,Online,Mr.,Night,Sunday,10:39,New,Dine-In,18,Normal Demand,42
276,06-04-2024,Sugarcane juice,Beverages,25,6,150,Cash,Mr.,Midnight,Monday,16:03,Returning,Takeaway,13,High Demand,49
277,06-04-2024,Cold coffee,Beverages,40,13,520,Cash,Mrs.,Midnight,Friday,16:50,Regular,Takeaway,13,High Demand,47
278,06-04-2024,Frankie,Fastfood,50,6,300,Online,Mrs.,Night,Monday,08:35,Returning,Dine-In,18,Normal Demand,79
279,06-04-2024,Vadapav,Fastfood,20,15,300,Cash,Mrs.,Afternoon,Monday,22:45,Regular,Dine-In,20,Normal Demand,7
280,06-04-2024,Panipuri,Fastfood,20,14,280,Online,Mrs.,Evening,Saturday,01:29,Regular,Takeaway,13,High Demand,9
281,06-04-2024,Sandwich,Fastfood,60,3,180,Cash,Mrs.,Afternoon,Thursday,21:58,New,Takeaway,22,Normal Demand,28
282,06-04-2024,Vadapav,Fastfood,20,13,260,Card,Mrs.,Morning,Monday,00:16,Returning,Online,11,Normal Demand,49
283,06-04-2024,Panipuri,Fastfood,20,2,40,Cash,Mrs.,Midnight,Monday,09:33,Returning,Dine-In,11,High Demand,68
284,06-04-2024,Frankie,Fastfood,50,7,350,Card,Mr.,Afternoon,Monday,19:00,Regular,Dine-In,18,Normal Demand,50
285,06-04-2024,Aalopuri,Fastfood,20,3,60,Card,Mr.,Night,Monday,16:49,Returning,Takeaway,20,Normal Demand,45
286,06-04-2024,Vadapav,Fastfood,20,6,120,Card,Mr.,Night,Monday,07:34,Returning,Online,15,Normal Demand,94
287,06-04-2024,Aalopuri,Fastfood,20,3,60,Cash,Mr.,Morning,Wednesday,21:10,Regular,Takeaway,24,Normal Demand,17
288,06-04-2024,Sandwich,Fastfood,60,7,420,Cash,Mr.,Night,Monday,03:49,Regular,Takeaway,22,Normal Demand,58
289,06-04-2024,Aalopuri,Fastfood,20,7,140,Online,Mrs.,Midnight,Monday,16:59,Returning,Online,9,Normal Demand,55
290,06-04-2024,Panipuri,Fastfood,20,7,140,Cash,Mrs.,Morning,Saturday,12:04,Regular,Dine-In,20,High Demand,48
291,06-04-2024,Frankie,Fastfood,50,8,400,Online,Mrs.,Night,Monday,04:50,New,Online,21,Normal Demand,81
292,06-04-2024,Frankie,Fastfood,50,2,100,Cash,Mrs.,Midnight,Monday,22:44,Regular,Dine-In,22,Normal Demand,27
293,06-04-2024,Panipuri,Fastfood,20,8,160,Online,Mrs.,Morning,Monday,18:21,New,Dine-In,15,High Demand,96
294,06-04-2024,Aalopuri,Fastfood,20,1,20,Cash,Mrs.,Evening,Monday,00:38,Regular,Takeaway,20,Normal Demand,34
295,06-04-2024,Sandwich,Fastfood,60,7,420,Cash,Mr.,Midnight,Monday,02:47,Returning,Dine-In,19,Normal Demand,55
296,06-04-2024,Panipuri,Fastfood,20,7,140,Cash,Mrs.,Afternoon,Friday,01:28,Returning,Online,23,High Demand,53
297,06-04-2024,Sandwich,Fastfood,60,10,600,Online,Mr.,Evening,Monday,09:39,New,Online,10,Normal Demand,85
298,06-04-2024,Sugarcane juice,Beverages,25,9,225,Cash,Mrs.,Afternoon,Monday,10:02,Returning,Takeaway,8,High Demand,44
299,06-04-2024,Aalopuri,Fastfood,20,1,20,Online,Mrs.,Evening,Monday,17:55,New,Online,20,Normal Demand,29
300,06-04-2024,Aalopuri,Fastfood,20,8,160,Cash,Mr.,Afternoon,Monday,16:55,Returning,Dine-In,17,Normal Demand,3
301,06-04-2024,Panipuri,Fastfood,20,7,140,Cash,Mr.,Night,Monday,00:12,Returning,Takeaway,24,High Demand,37
302,06-04-2024,Aalopuri,Fastfood,20,14,280,Cash,Mr.,Night,Monday,11:28,New,Dine-In,6,Normal Demand,83
303,06-04-2024,Sugarcane juice,Beverages,25,1,25,Cash,Mrs.,Midnight,Monday,18:14,Returning,Takeaway,5,High Demand,1
304,06-04-2024,Vadapav,Fastfood,20,15,300,Online,Mr.,Morning,Monday,21:23,New,Online,14,Normal Demand,90
305,06-04-2024,Panipuri,Fastfood,20,4,80,Card,Mrs.,Morning,Wednesday,07:16,New,Online,17,High Demand,55
306,06-04-2024,Cold coffee,Beverages,40,8,320,Online,Mrs.,Morning,Friday,01:51,New,Takeaway,22,High Demand,15
307,06-04-2024,Vadapav,Fastfood,20,8,160,Cash,Mr.,Evening,Monday,03:41,Returning,Online,18,Normal Demand,31
308,06-04-2024,Sandwich,Fastfood,60,13,780,Online,Mr.,Evening,Monday,08:50,Regular,Takeaway,19,Normal Demand,56
309,06-04-2024,Sandwich,Fastfood,60,8,480,Online,Mr.,Evening,Monday,10:47,Returning,Takeaway,12,Normal Demand,32
310,06-04-2024,Vadapav,Fastfood,20,4,80,Cash,Mr.,Afternoon,Monday,08:43,New,Dine-In,16,Normal Demand,11
311,06-04-2024,Frankie,Fastfood,50,7,350,Card,Mrs.,Morning,Monday,02:09,Returning,Online,7,Normal Demand,67
312,06-04-2024,Cold coffee,Beverages,40,1,40,Cash,Mrs.,Night,Monday,08:49,Returning,Online,18,High Demand,68
313,06-04-2024,Cold coffee,Beverages,40,1,40,Cash,Mr.,Midnight,Monday,06:46,New,Online,7,High Demand,12
314,06-04-2024,Frankie,Fastfood,50,8,400,Online,Mrs.,Morning,Monday,11:07,New,Takeaway,8,Normal Demand,29
315,06-04-2024,Cold coffee,Beverages,40,13,520,Online,Mrs.,Afternoon,Monday,01:05,New,Takeaway,8,High Demand,25
316,06-04-2024,Frankie,Fastfood,50,4,200,Online,Mr.,Morning,Friday,18:45,New,Dine-In,23,Normal Demand,66
317,06-04-2024,Aalopuri,Fastfood,20,12,240,Online,Mrs.,Afternoon,Tuesday,10:23,New,Takeaway,8,Normal Demand,74
318,06-04-2024,Aalopuri,Fastfood,20,10,200,Online,Mrs.,Midnight,Monday,07:19,Returning,Takeaway,9,Normal Demand,73
319,06-04-2024,Frankie,Fastfood,50,15,750,Cash,Mr.,Afternoon,Monday,21:23,Regular,Online,24,Normal Demand,94
320,06-04-2024,Sugarcane juice,Beverages,25,7,175,Cash,Mrs.,Afternoon,Monday,17:52,Regular,Online,8,High Demand,77
321,06-04-2024,Frankie,Fastfood,50,12,600,Cash,Mrs.,Evening,Wednesday,03:21,Regular,Online,15,Normal Demand,33
322,06-04-2024,Cold coffee,Beverages,40,11,440,Cash,Mr.,Morning,Thursday,03:22,Returning,Online,7,High Demand,11
323,06-04-2024,Aalopuri,Fastfood,20,4,80,Cash,Mr.,Morning,Monday,00:23,Regular,Dine-In,13,Normal Demand,62
324,06-04-2024,Sugarcane juice,Beverages,25,15,375,Online,Mrs.,Night,Monday,13:03,Regular,Online,23,High Demand,92
325,06-04-2024,Aalopuri,Fastfood,20,12,240,Card,Mrs.,Afternoon,Friday,08:02,Returning,Dine-In,11,Normal Demand,98
326,06-04-2024,Sandwich,Fastfood,60,8,480,Cash,Mr.,Evening,Saturday,09:24,New,Takeaway,14,Normal Demand,24
327,06-04-2024,Frankie,Fastfood,50,15,750,Cash,Mrs.,Midnight,Monday,12:01,Returning,Online,22,Normal Demand,24
328,06-04-2024,Vadapav,Fastfood,20,3,60,Online,Mr.,Evening,Monday,12:45,Returning,Takeaway,15,Normal Demand,4
329,06-04-2024,Panipuri,Fastfood,20,7,140,Online,Mrs.,Afternoon,Sunday,00:25,Regular,Online,23,High Demand,15
330,06-04-2024,Panipuri,Fastfood,20,8,160,Card,Mr.,Morning,Monday,02:30,New,Takeaway,12,High Demand,56
331,07-04-2024,Panipuri,Fastfood,20,4,80,Online,Mrs.,Evening,Monday,18:20,Returning,Online,9,High Demand,55
332,07-04-2024,Aalopuri,Fastfood,20,2,40,Card,Mrs.,Afternoon,Monday,22:45,New,Takeaway,5,Normal Demand,38
333,07-04-2024,Sugarcane juice,Beverages,25,11,275,Cash,Mrs.,Afternoon,Monday,20:25,Returning,Online,12,High Demand,31
334,07-04-2024,Cold coffee,Beverages,40,4,160,Cash,Mrs.,Evening,Monday,21:02,New,Dine-In,6,High Demand,83
335,07-04-2024,Cold coffee,Beverages,40,11,440,Cash,Mr.,Night,Monday,11:29,Returning,Takeaway,16,High Demand,47
336,07-04-2024,Sugarcane juice,Beverages,25,13,325,Card,Mrs.,Midnight,Wednesday,19:10,New,Online,5,High Demand,81
337,07-04-2024,Aalopuri,Fastfood,20,14,280,Online,Mrs.,Midnight,Monday,21:35,Regular,Takeaway,7,Normal Demand,97
338,07-04-2024,Sugarcane juice,Beverages,25,12,300,Cash,Mr.,Morning,Sunday,21:33,Regular,Online,15,High Demand,32
339,07-04-2024,Sugarcane juice,Beverages,25,1,25,Card,Mrs.,Midnight,Monday,03:28,Regular,Takeaway,17,High Demand,21
340,07-04-2024,Cold coffee,Beverages,40,4,160,Cash,Mrs.,Evening,Sunday,03:23,Returning,Dine-In,8,High Demand,96
341,07-04-2024,Frankie,Fastfood,50,9,450,Cash,Mrs.,Evening,Monday,09:35,Regular,Takeaway,19,Normal Demand,64
342,07-04-2024,Vadapav,Fastfood,20,7,140,Online,Mr.,Afternoon,Friday,12:40,New,Dine-In,13,Normal Demand,30
343,07-04-2024,Sugarcane juice,Beverages,25,5,125,Cash,Mr.,Afternoon,Monday,22:52,New,Takeaway,8,High Demand,63
344,07-04-2024,Cold coffee,Beverages,40,14,560,Cash,Mr.,Night,Monday,07:57,Regular,Dine-In,14,High Demand,52
345,07-04-2024,Panipuri,Fastfood,20,14,280,Online,Mrs.,Night,Monday,19:04,Returning,Online,23,High Demand,91
346,07-04-2024,Cold coffee,Beverages,40,12,480,Cash,Mr.,Morning,Monday,21:39,Regular,Takeaway,15,High Demand,26
347,07-04-2024,Frankie,Fastfood,50,7,350,Cash,Mrs.,Afternoon,Monday,23:05,New,Online,22,Normal Demand,100
348,07-04-2024,Vadapav,Fastfood,20,1,20,Online,Mrs.,Midnight,Monday,04:25,Returning,Takeaway,22,Normal Demand,94
349,07-04-2024,Panipuri,Fastfood,20,5,100,Cash,Mrs.,Evening,Monday,05:44,Regular,Online,9,High Demand,19
350,07-04-2024,Cold coffee,Beverages,40,8,320,Online,Mrs.,Morning,Monday,05:32,Returning,Takeaway,5,High Demand,17
351,07-04-2024,Frankie,Fastfood,50,5,250,Online,Mrs.,Night,Sunday,17:48,New,Dine-In,18,Normal Demand,54
352,07-04-2024,Frankie,Fastfood,50,11,550,Cash,Mrs.,Night,Monday,16:54,New,Takeaway,14,Normal Demand,5
353,07-04-2024,Vadapav,Fastfood,20,4,80,Online,Mrs.,Midnight,Monday,09:58,Returning,Dine-In,12,Normal Demand,30
354,07-04-2024,Panipuri,Fastfood,20,14,280,Online,Mr.,Midnight,Monday,02:40,Regular,Online,7,High Demand,44
355,07-04-2024,Cold coffee,Beverages,40,4,160,Online,Mr.,Midnight,Monday,12:40,Returning,Online,7,High Demand,97
356,07-04-2024,Sugarcane juice,Beverages,25,14,350,Cash,Mrs.,Night,Monday,17:48,Returning,Dine-In,23,High Demand,100
357,07-04-2024,Sandwich,Fastfood,60,9,540,Online,Mrs.,Afternoon,Monday,11:13,Returning,Dine-In,7,Normal Demand,16
358,07-04-2024,Aalopuri,Fastfood,20,6,120,Cash,Mr.,Night,Monday,06:18,New,Online,23,Normal Demand,90
359,07-04-2024,Aalopuri,Fastfood,20,13,260,Online,Mrs.,Night,Monday,14:20,Returning,Online,10,Normal Demand,10
360,07-04-2024,Cold coffee,Beverages,40,2,80,Online,Mrs.,Midnight,Friday,15:44,New,Online,7,High Demand,75
361,07-04-2024,Sandwich,Fastfood,60,15,900,Card,Mrs.,Night,Monday,14:21,Regular,Takeaway,15,Normal Demand,85
362,07-04-2024,Sugarcane juice,Beverages,25,2,50,Cash,Mr.,Morning,Monday,20:08,New,Takeaway,7,High Demand,90
363,07-04-2024,Frankie,Fastfood,50,9,450,Online,Mr.,Afternoon,Monday,07:47,New,Dine-In,10,Normal Demand,23
364,07-04-2024,Cold coffee,Beverages,40,2,80,Online,Mr.,Night,Thursday,14:44,Returning,Dine-In,7,High Demand,90
365,07-04-2024,Panipuri,Fastfood,20,10,200,Online,Mr.,Night,Sunday,20:35,Returning,Takeaway,5,High Demand,12
366,07-04-2024,Sugarcane juice,Beverages,25,10,250,Online,Mrs.,Afternoon,Monday,05:52,Returning,Online,6,High Demand,52
367,07-04-2024,Panipuri,Fastfood,20,6,120,Card,Mr.,Afternoon,Saturday,06:47,Regular,Dine-In,24,High Demand,47
368,07-04-2024,Cold coffee,Beverages,40,2,80,Cash,Mr.,Night,Monday,01:54,Regular,Takeaway,8,High Demand,32
369,07-04-2024,Sandwich,Fastfood,60,2,120,Online,Mrs.,Evening,Monday,08:15,Regular,Takeaway,9,Normal Demand,3
370,07-04-2024,Panipuri,Fastfood,20,5,100,Card,Mrs.,Midnight,Monday,01:06,New,Dine-In,8,High Demand,78
371,07-04-2024,Vadapav,Fastfood,20,5,100,Online,Mrs.,Night,Monday,17:20,Returning,Takeaway,6,Normal Demand,34
372,07-04-2024,Frankie,Fastfood,50,12,600,Card,Mr.,Morning,Monday,02:49,New,Dine-In,8,Normal Demand,67
373,07-04-2024,Sugarcane juice,Beverages,25,12,300,Cash,Mrs.,Midnight,Friday,16:55,Regular,Online,7,High Demand,42
374,07-04-2024,Frankie,Fastfood,50,10,500,Online,Mr.,Midnight,Monday,13:06,New,Online,7,Normal Demand,38
375,07-04-2024,Panipuri,Fastfood,20,13,260,Cash,Mr.,Evening,Monday,23:51,Regular,Online,14,High Demand,89
376,07-04-2024,Frankie,Fastfood,50,15,750,Cash,Mr.,Midnight,Tuesday,08:28,Returning,Dine-In,12,Normal Demand,10
377,07-04-2024,Sugarcane juice,Beverages,25,3,75,Online,Mrs.,Evening,Monday,08:49,Regular,Takeaway,8,High Demand,74
378,07-04-2024,Vadapav,Fastfood,20,2,40,Cash,Mrs.,Midnight,Monday,05:40,Regular,Takeaway,10,Normal Demand,75
379,07-04-2024,Cold coffee,Beverages,40,14,560,Card,Mr.,Afternoon,Monday,12:03,Returning,Takeaway,14,High Demand,38
380,07-04-2024,Sandwich,Fastfood,60,5,300,Online,Mrs.,Afternoon,Monday,05:29,Regular,Online,13,Normal Demand,27
381,07-04-2024,Vadapav,Fastfood,20,1,20,Online,Mr.,Morning,Monday,02:05,New,Online,7,Normal Demand,1
382,07-04-2024,Cold coffee,Beverages,40,9,360,Cash,Mrs.,Night,Monday,22:20,Regular,Takeaway,22,High Demand,94
383,07-04-2024,Aalopuri,Fastfood,20,7,140,Online,Mrs.,Morning,Sunday,16:45,Regular,Takeaway,12,Normal Demand,95
384,07-04-2024,Sugarcane juice,Beverages,25,1,25,Online,Mr.,Afternoon,Monday,02:41,New,Takeaway,12,High Demand,25
385,07-04-2024,Vadapav,Fastfood,20,5,100,Cash,Mr.,Morning,Monday,14:42,Regular,Takeaway,16,Normal Demand,4
386,08-04-2024,Frankie,Fastfood,50,5,250,Online,Mr.,Midnight,Monday,07:39,Regular,Takeaway,10,Normal Demand,13
387,08-04-2024,Sugarcane juice,Beverages,25,14,350,Cash,Mrs.,Midnight,Monday,04:00,Returning,Online,17,High Demand,7
388,08-04-2024,Sandwich,Fastfood,60,14,840,Cash,Mr.,Evening,Saturday,11:34,Regular,Takeaway,23,Normal Demand,84
389,08-04-2024,Sandwich,Fastfood,60,12,720,Cash,Mrs.,Evening,Monday,18:29,New,Takeaway,21,Normal Demand,90
390,08-04-2024,Sugarcane juice,Beverages,25,5,125,Card,Mr.,Midnight,Monday,00:31,New,Dine-In,11,High Demand,16
391,08-04-2024,Aalopuri,Fastfood,20,1,20,Online,Mrs.,Night,Monday,08:12,Regular,Dine-In,6,Normal Demand,75
392,08-04-2024,Aalopuri,Fastfood,20,15,300,Online,Mr.,Night,Monday,22:42,Regular,Dine-In,7,Normal Demand,18
393,08-04-2024,Sugarcane juice,Beverages,25,10,250,Online,Mrs.,Evening,Monday,09:36,New,Takeaway,9,High Demand,37
394,08-04-2024,Sandwich,Fastfood,60,1,60,Cash,Mrs.,Morning,Friday,02:24,Regular,Dine-In,17,Normal Demand,60
395,08-04-2024,Sandwich,Fastfood,60,3,180,Cash,Mrs.,Evening,Monday,10:03,New,Takeaway,14,Normal Demand,72
396,08-04-2024,Frankie,Fastfood,50,15,750,Online,Mr.,Morning,Monday,16:04,Regular,Takeaway,10,Normal Demand,88
397,08-04-2024,Aalopuri,Fastfood,20,2,40,Online,Mrs.,Afternoon,Tuesday,23:21,Regular,Online,8,Normal Demand,5
398,08-04-2024,Panipuri,Fastfood,20,6,120,Online,Mr.,Evening,Monday,15:32,Returning,Dine-In,15,High Demand,20
399,08-04-2024,Panipuri,Fastfood,20,9,180,Cash,Mrs.,Evening,Monday,01:59,New,Takeaway,24,High Demand,29
400,08-04-2024,Cold coffee,Beverages,40,15,600,Cash,Mrs.,Morning,Monday,19:43,New,Takeaway,20,High Demand,32
401,08-04-2024,Sugarcane juice,Beverages,25,8,200,Online,Mrs.,Midnight,Thursday,18:29,Returning,Online,10,High Demand,100
402,08-04-2024,Frankie,Fastfood,50,7,350,Cash,Mr.,Night,Monday,15:17,Regular,Dine-In,16,Normal Demand,78
403,08-04-2024,Cold coffee,Beverages,40,3,120,Online,Mrs.,Midnight,Monday,21:10,Returning,Takeaway,15,High Demand,33
404,08-04-2024,Frankie,Fastfood,50,7,350,Cash,Mrs.,Midnight,Monday,18:08,Returning,Takeaway,21,Normal Demand,98
405,08-04-2024,Sugarcane juice,Beverages,25,10,250,Cash,Mr.,Night,Monday,05:04,Returning,Dine-In,11,High Demand,50
406,08-04-2024,Cold coffee,Beverages,40,4,160,Online,Mrs.,Afternoon,Monday,10:54,Regular,Dine-In,11,High Demand,51
407,08-04-2024,Sugarcane juice,Beverages,25,2,50,Cash,Mr.,Evening,Wednesday,12:00,Regular,Takeaway,13,High Demand,44
408,08-04-2024,Vadapav,Fastfood,20,4,80,Online,Mr.,Midnight,Tuesday,11:51,New,Takeaway,8,Normal Demand,15
409,08-04-2024,Aalopuri,Fastfood,20,9,180,Cash,Mrs.,Morning,Monday,15:35,New,Dine-In,22,Normal Demand,94
